,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
2367,7480,7480,GO:0033355,GO:0004971,3.3099489795918364
2368,14507,14507,GO:0040020,GO:0016567,3.3098362264383936
2369,5123,5123,GO:0042417,GO:1902903,3.3096813900385333
2370,8387,8387,GO:0019372,GO:0005249,3.3094909476488423
2371,7408,7408,GO:0033355,GO:0042417,3.3090986394557818
2372,14470,14470,GO:0000114,GO:1901576,3.308993860817794
2373,468,468,GO:0050829,GO:0022402,3.3088235294117645
2374,14033,14033,GO:0030217,GO:0000161,3.308819638966697
2375,11362,11362,GO:0007596,GO:0009814,3.3086370789220934
2376,9564,9564,GO:0009628,GO:0006096,3.3082585306850016
2377,8324,8324,GO:0019372,GO:0019227,3.3077941995511657
2378,15177,15177,GO:0061684,GO:0016567,3.3073434502005936
2379,9789,9789,GO:0030163,GO:0008588,3.306701189247629
2380,642,642,GO:0040014,GO:0009814,3.306582247622132
2381,4201,4201,GO:1902903,GO:0019253,3.3065319949490086
2382,16770,16770,GO:0030383,GO:0045222,3.306193383786264
2383,3637,3637,GO:0038160,GO:0019722,3.3060913580456925
2384,5942,5942,GO:0006098,GO:0060086,3.305976517250811
2385,2407,2407,GO:0008292,GO:0006749,3.305962555962556
2386,2020,2020,GO:0007265,GO:0051098,3.305919278519898
2387,9418,9418,GO:0005513,GO:0042417,3.3057290719829417
2388,5893,5893,GO:0032313,GO:0006958,3.305653282046471
2389,13739,13739,GO:0005516,GO:0009628,3.305352842891541
2390,5943,5943,GO:0006098,GO:0019253,3.305131850720086
2391,13102,13102,GO:0000161,GO:0030217,3.3049170091583244
2392,8942,8942,GO:0022402,GO:0036333,3.3045451567123387
2393,3448,3448,GO:0031016,GO:0036333,3.3044296435102205
2394,16008,16008,GO:0070102,GO:0019372,3.304295967638948
2395,16412,16412,GO:0006690,GO:0008653,3.3042359122011384
2396,9540,9540,GO:0009628,GO:0051321,3.3039707110914547
2397,4090,4090,GO:0000165,GO:0005513,3.303450522085265
2398,2371,2371,GO:0008292,GO:0045087,3.303117543313622
2399,16134,16134,GO:0002456,GO:0006955,3.3029667772314824
2400,11358,11358,GO:0007596,GO:0005516,3.3029221888001667
2401,3825,3825,GO:0070841,GO:0030163,3.3025015329098144
2402,13118,13118,GO:0000161,GO:0002456,3.3023240049373728
2403,2813,2813,GO:0045222,GO:0042987,3.301881654108376
2404,2447,2447,GO:0000278,GO:0016567,3.3017583315377435
2405,17562,17562,GO:0006958,GO:0009873,3.301738490517785
2406,14339,14339,GO:0000114,GO:0010506,3.301198801198802
2407,13529,13529,GO:0019058,GO:0006749,3.301163716314645
2408,11332,11332,GO:0007596,GO:0046718,3.3010347229496846
2409,10947,10947,GO:0031639,GO:0045087,3.3007907841499176
2410,15391,15391,GO:0031575,GO:0006099,3.3006226864922517
2411,8858,8858,GO:0022402,GO:0019221,3.3004478107032282
2412,6614,6614,GO:0031915,GO:0008152,3.2998608933206457
2413,16114,16114,GO:0002456,GO:0046685,3.299317927549692
2414,1947,1947,GO:0019221,GO:0009628,3.299234606123151
2415,16794,16794,GO:0030383,GO:0006098,3.298650100096652
2416,2502,2502,GO:0000278,GO:0001666,3.2981511782063264
2417,2169,2169,GO:0019227,GO:0031016,3.2976117235018165
2418,7200,7200,GO:0034205,GO:0036333,3.2972752717632448
2419,4782,4782,GO:0016567,GO:0016236,3.2971871440884053
2420,11311,11311,GO:0007596,GO:0033355,3.2966770162749244
2421,11943,11943,GO:0006935,GO:0008292,3.29657939049064
2422,9395,9395,GO:0005513,GO:0007265,3.2964849487553303
2423,664,664,GO:0040014,GO:0002376,3.2952716744162407
2424,3498,3498,GO:0051321,GO:0019221,3.295184412701674
2425,6650,6650,GO:0031915,GO:0007596,3.295172950463207
2426,13423,13423,GO:0019058,GO:0030968,3.2951504800803653
2427,3750,3750,GO:0038160,GO:1901576,3.2951313839992538
2428,3297,3297,GO:0016563,GO:0031639,3.295019364020912
2429,13028,13028,GO:0000161,GO:0000165,3.2950092628019862
2430,13989,13989,GO:0030217,GO:0034205,3.2949668437284534
2431,16227,16227,GO:0006119,GO:0006956,3.2948193344074346
2432,15557,15557,GO:0009734,GO:0006956,3.2933354466535247
2433,7339,7339,GO:0006955,GO:0043161,3.2931811777965616
2434,16158,16158,GO:0002456,GO:0007267,3.293162824340263
2435,7140,7140,GO:0034205,GO:0042417,3.292879342879344
2436,13033,13033,GO:0000161,GO:0016567,3.2928722636152985
2437,13800,13800,GO:0005516,GO:1901576,3.292553485424788
2438,661,661,GO:0040014,GO:0030383,3.2919350601239143
2439,17592,17592,GO:0006958,GO:0042417,3.291847041847042
2440,16782,16782,GO:0030383,GO:0019395,3.291730520368291
2441,3038,3038,GO:0051726,GO:0001666,3.2916756446168214
2442,6853,6853,GO:0051414,GO:0019722,3.2916727204484646
2443,12398,12398,GO:0016236,GO:0005513,3.2916246120580483
2444,9562,9562,GO:0009628,GO:0008152,3.2913335710818545
2445,17895,17895,GO:0042987,GO:0030163,3.2910578975179816
2446,505,505,GO:0050829,GO:0043161,3.2909795227132683
2447,66,66,GO:0007173,GO:0022402,3.290387585124426
2448,13360,13360,GO:0004683,GO:0010468,3.290205293530522
2449,14768,14768,GO:0004971,GO:0070841,3.289875293551764
2450,3374,3374,GO:0031016,GO:0016563,3.289734753550543
2451,5765,5765,GO:0032313,GO:0050829,3.2897074421443846
2452,2945,2945,GO:1900271,GO:0006958,3.2895714107014413
2453,13106,13106,GO:0000161,GO:0040020,3.2889233454801783
2454,10706,10706,GO:0005249,GO:0002456,3.2888741100155228
2455,5561,5561,GO:0046656,GO:0004722,3.2886605496899617
2456,12353,12353,GO:0016236,GO:0031016,3.2885385598233885
2457,2348,2348,GO:0008292,GO:0005513,3.2883090248770075
2458,5613,5613,GO:0046656,GO:0070102,3.288164441506274
2459,10172,10172,GO:0030193,GO:0006690,3.287648310245564
2460,13709,13709,GO:0005516,GO:0046656,3.2864637082903334
2461,12461,12461,GO:0016236,GO:0042987,3.286187423687424
2462,3725,3725,GO:0038160,GO:0000114,3.286179399375994
2463,12211,12211,GO:0009736,GO:0008292,3.2860290580878813
2464,10091,10091,GO:0030193,GO:0046656,3.285982339813609
2465,1692,1692,GO:0038146,GO:0007596,3.2859381461481343
2466,9624,9624,GO:0009628,GO:0004971,3.285714285714286
2467,2734,2734,GO:0045222,GO:0006955,3.2853731236084167
2468,4274,4274,GO:1902903,GO:0002456,3.2848512211902303
2469,4218,4218,GO:1902903,GO:0008653,3.2848510616367763
2470,16862,16862,GO:0030383,GO:0070482,3.284649098464888
2471,13290,13290,GO:0004683,GO:0016563,3.2845444588091643
2472,7287,7287,GO:0006955,GO:0051414,3.2844275893811488
2473,914,914,GO:0030157,GO:0004971,3.2842157842157844
2474,6679,6679,GO:0031915,GO:0061684,3.2835505997270698
2475,8329,8329,GO:0019372,GO:1900271,3.283536235006824
2476,4681,4681,GO:0046685,GO:0030383,3.2829494445851517
2477,11221,11221,GO:0000302,GO:0004683,3.2827756608716365
2478,3511,3511,GO:0051321,GO:0038160,3.2827316545969802
2479,5918,5918,GO:0006098,GO:0051726,3.282590861151232
2480,5153,5153,GO:0042417,GO:0005739,3.2825540472599304
2481,1266,1266,GO:0006973,GO:0036363,3.282535580361668
2482,13369,13369,GO:0004683,GO:0043161,3.282382993683303
2483,8410,8410,GO:0019372,GO:0005516,3.281228460795024
2484,9026,9026,GO:0004722,GO:0008152,3.2812009133797053
2485,2132,2132,GO:0007265,GO:0006690,3.2809650355868847
2486,17882,17882,GO:0042987,GO:0036363,3.280885780885781
2487,10920,10920,GO:0031639,GO:0022402,3.2808317771553064
2488,4217,4217,GO:1902903,GO:0061621,3.2800697189284143
2489,4648,4648,GO:0046685,GO:0016236,3.279614240174208
2490,3856,3856,GO:0070841,GO:0030217,3.2795501114251966
2491,11119,11119,GO:0038029,GO:0006958,3.2794962507522887
2492,2109,2109,GO:0007265,GO:0004683,3.27941377507941
2493,17842,17842,GO:0042987,GO:0045222,3.279397932648707
2494,14225,14225,GO:0009814,GO:1900271,3.2786482868662796
2495,10555,10555,GO:0007267,GO:0043161,3.2784690799396685
2496,13380,13380,GO:0004683,GO:0031575,3.2780205117666426
2497,15976,15976,GO:0070102,GO:0000165,3.2774713101148385
2498,3755,3755,GO:0070841,GO:0050829,3.2773569954297512
2499,1389,1389,GO:0051098,GO:0031915,3.2773525494113733
2500,14472,14472,GO:0040020,GO:0007173,3.2772393048128343
2501,2077,2077,GO:0007265,GO:0004722,3.277032932195927
2502,9804,9804,GO:0030163,GO:0051726,3.2768935438618683
2503,1745,1745,GO:0006956,GO:0050829,3.2764078695451246
2504,1822,1822,GO:0006956,GO:0019222,3.2760253692982007
2505,6959,6959,GO:0051414,GO:0030383,3.275859106064215
2506,15791,15791,GO:0001867,GO:0061684,3.2754911754911764
2507,6674,6674,GO:0031915,GO:0040020,3.27453406356186
2508,14555,14555,GO:0040020,GO:0000302,3.2745244521560317
2509,3496,3496,GO:0051321,GO:0038146,3.27444485040393
2510,3694,3694,GO:0038160,GO:0046718,3.2743945494864612
2511,3533,3533,GO:0051321,GO:0031915,3.2742808472700564
2512,8383,8383,GO:0019372,GO:0030193,3.2738503732292563
2513,11421,11421,GO:0007259,GO:1902903,3.27379324935716
2514,12667,12667,GO:0010468,GO:0009628,3.2733502481500194
2515,16054,16054,GO:0070102,GO:0040020,3.2733384796953247
2516,4708,4708,GO:0016567,GO:0000278,3.27313079077785
2517,1203,1203,GO:0009873,GO:0006958,3.2725872167048635
2518,9519,9519,GO:0009628,GO:0044419,3.2723313823857305
2519,13142,13142,GO:0036333,GO:0051098,3.2723102863195743
2520,646,646,GO:0040014,GO:0004971,3.2719144675414027
2521,16193,16193,GO:0002456,GO:0061684,3.271900184438884
2522,2727,2727,GO:0045222,GO:0019253,3.2716645970128946
2523,8698,8698,GO:0008653,GO:0006690,3.271601460314612
2524,8427,8427,GO:0019372,GO:0070102,3.2715160625653765
2525,13723,13723,GO:0005516,GO:0033355,3.271431489262372
2526,15062,15062,GO:0070482,GO:0006955,3.271099935138248
2527,4273,4273,GO:1902903,GO:0070102,3.2708955292643367
2528,17397,17397,GO:0006749,GO:0043491,3.2708496690190065
2529,16086,16086,GO:0002456,GO:0030157,3.2708190788686147
2530,5420,5420,GO:0071470,GO:0036363,3.270680044593088
2531,5572,5572,GO:0046656,GO:0007267,3.270381080907397
2532,15220,15220,GO:0061684,GO:0007267,3.2699549848156666
2533,17853,17853,GO:0042987,GO:1902903,3.269860347985348
2534,2934,2934,GO:1900271,GO:0002456,3.2697950622744223
2535,13321,13321,GO:0004683,GO:0033355,3.2696032950967164
2536,12070,12070,GO:0001666,GO:0051098,3.2690638989757823
2537,433,433,GO:0050829,GO:1902903,3.2690501506290985
2538,9710,9710,GO:0005248,GO:0019372,3.268915816439036
2539,12363,12363,GO:0016236,GO:0016567,3.2686965811965814
2540,10580,10580,GO:0007267,GO:0002376,3.2685524117310814
2541,8407,8407,GO:0019372,GO:0004683,3.2680664708528484
2542,15977,15977,GO:0070102,GO:1902903,3.2679615705931497
2543,14420,14420,GO:0000114,GO:0038029,3.2677085500312044
2544,10942,10942,GO:0031639,GO:0048167,3.2674191658969782
2545,15706,15706,GO:0001867,GO:0070841,3.267159594791173
2546,15395,15395,GO:0031575,GO:0070102,3.2670144612869074
2547,11805,11805,GO:0048167,GO:0006956,3.266644775932701
2548,2291,2291,GO:0008292,GO:0006956,3.2664842873176205
2549,4722,4722,GO:0016567,GO:0019395,3.266461522653473
2550,851,851,GO:0030157,GO:0019253,3.266324012122332
2551,17658,17658,GO:0006958,GO:0030217,3.2660169809550617
2552,7461,7461,GO:0033355,GO:0009736,3.2659960177122653
2553,5025,5025,GO:0010628,GO:0004722,3.2659158580211214
2554,41,41,GO:0007173,GO:0046656,3.265851789349232
2555,16017,16017,GO:0070102,GO:0009628,3.265674142464003
2556,17401,17401,GO:0006749,GO:0006099,3.265389721614418
2557,4020,4020,GO:0000165,GO:0007173,3.2653053424098686
2558,16046,16046,GO:0070102,GO:0019058,3.265234269127003
2559,6029,6029,GO:0006098,GO:0042987,3.2652212866498576
2560,17828,17828,GO:0042987,GO:0030157,3.2646966129108987
2561,13394,13394,GO:0004683,GO:0002376,3.2645871113609988
2562,2312,2312,GO:0008292,GO:0046685,3.2644962775770536
2563,5139,5139,GO:0042417,GO:0019253,3.2639063722655046
2564,7230,7230,GO:0034205,GO:0002376,3.2629655044653942
2565,16142,16142,GO:0002456,GO:0019372,3.2627723154038946
2566,11320,11320,GO:0007596,GO:0008653,3.2626556060674035
2567,1355,1355,GO:0051098,GO:0007265,3.2613070452079733
2568,12561,12561,GO:0045087,GO:0004683,3.2612686741363213
2569,15961,15961,GO:0070102,GO:0007265,3.26103752798687
2570,6962,6962,GO:0051414,GO:0002376,3.2608517091046942
2571,17227,17227,GO:0002376,GO:0030193,3.2605358648769616
2572,9829,9829,GO:0030163,GO:0019253,3.260477471084885
2573,5596,5596,GO:0046656,GO:0005516,3.260371527932257
2574,13350,13350,GO:0004683,GO:0007596,3.260093081912977
2575,4162,4162,GO:1902903,GO:0009873,3.2599567099567097
2576,2051,2051,GO:0007265,GO:0046656,3.2593357855962903
2577,2384,2384,GO:0008292,GO:0009814,3.2591405508072184
2578,9019,9019,GO:0004722,GO:0046656,3.2584780415662764
2579,5545,5545,GO:0046656,GO:0051414,3.257775519114529
2580,17320,17320,GO:0006749,GO:0046685,3.2577069944225814
2581,8595,8595,GO:0008653,GO:0019722,3.2576867004111585
2582,14723,14723,GO:0008203,GO:0001867,3.257647261803272
2583,7397,7397,GO:0033355,GO:0038160,3.257352941176471
2584,5784,5784,GO:0032313,GO:0051726,3.257085176728033
2585,15673,15673,GO:0009734,GO:0006749,3.2570439825874606
2586,3388,3388,GO:0031016,GO:0042417,3.2567224657007943
2587,13796,13796,GO:0005516,GO:0002376,3.256585563909056
2588,7607,7607,GO:0007623,GO:0043161,3.2563649800491907
2589,9581,9581,GO:0009628,GO:0004722,3.256320949432405
2590,8396,8396,GO:0019372,GO:0048167,3.2563122077440965
2591,12509,12509,GO:0045087,GO:0019253,3.2559927817280765
2592,6225,6225,GO:0060086,GO:0005739,3.2559468135114646
2593,6866,6866,GO:0051414,GO:0019395,3.2555449461757746
2594,7678,7678,GO:0050790,GO:0071470,3.2555033533294404
2595,9100,9100,GO:0004722,GO:0006690,3.255065082713247
2596,9002,9002,GO:0004722,GO:0016563,3.255042064059092
2597,7194,7194,GO:0034205,GO:0016236,3.2549206745635315
2598,2416,2416,GO:0000278,GO:0040014,3.254785128764424
2599,6673,6673,GO:0031915,GO:0000114,3.2546144773698966
2600,15191,15191,GO:0061684,GO:0031915,3.25440817352582
2601,4793,4793,GO:0016567,GO:0043161,3.2540336647479506
2602,3805,3805,GO:0070841,GO:0034205,3.253679069468543
2603,3081,3081,GO:0051726,GO:0042987,3.253308275973112
2604,16068,16068,GO:0070102,GO:0006690,3.252961689477372
2605,14482,14482,GO:0040020,GO:0051098,3.2528636081267663
2606,13296,13296,GO:0004683,GO:0000165,3.252535003695993
2607,13692,13692,GO:0005516,GO:0016563,3.252246535141272
2608,2914,2914,GO:1900271,GO:0019058,3.252088318458287
2609,2733,2733,GO:0045222,GO:0034205,3.2518736340690126
2610,11199,11199,GO:0000302,GO:0072574,3.2518099998690064
2611,12584,12584,GO:0045087,GO:0006690,3.2517812627187634
2612,1740,1740,GO:0038146,GO:1901576,3.251686178635906
2613,2597,2597,GO:0019722,GO:0051414,3.2512867099701834
2614,14326,14326,GO:0009814,GO:0006690,3.2503997806387512
2615,17866,17866,GO:0042987,GO:0006098,3.2502411400907647
2616,3438,3438,GO:0031016,GO:0048167,3.25023470090877
2617,2811,2811,GO:0045222,GO:0006958,3.2495924010629893
2618,9633,9633,GO:0009628,GO:0070102,3.2495781007777915
2619,13358,13358,GO:0004683,GO:0016236,3.2492952309128778
2620,6033,6033,GO:1900452,GO:0050829,3.24905247186594
2621,11143,11143,GO:0000302,GO:1900271,3.2487613149377856
2622,14527,14527,GO:0040020,GO:0033355,3.248639368027913
2623,11095,11095,GO:0038029,GO:0000114,3.2478441043658437
2624,17618,17618,GO:0006958,GO:0008653,3.247418818786096
2625,11194,11194,GO:0000302,GO:0005248,3.24723824441019
2626,5882,5882,GO:0032313,GO:0002456,3.2472200381127108
2627,3746,3746,GO:0038160,GO:0002376,3.2471621738419123
2628,10401,10401,GO:0072574,GO:0000302,3.2469595463016514
2629,9670,9670,GO:0005248,GO:0051726,3.246874869442317
2630,15575,15575,GO:0009734,GO:1902903,3.2467759831205214
2631,1679,1679,GO:0038146,GO:0009628,3.2465700095827814
2632,6933,6933,GO:0051414,GO:0004683,3.2465247662063232
2633,2550,2550,GO:0019722,GO:0040014,3.2463392743985864
2634,1829,1829,GO:0006956,GO:0009649,3.2458963312420486
2635,8178,8178,GO:0005739,GO:0040014,3.245376772603143
2636,15303,15303,GO:0031575,GO:0038160,3.2450478729503494
2637,4287,4287,GO:1902903,GO:0042987,3.244942557442557
2638,12384,12384,GO:0016236,GO:0007623,3.2446793098510307
2639,10190,10190,GO:0046718,GO:0030157,3.2444336709042587
2640,17353,17353,GO:0006749,GO:0004722,3.2444289456673365
2641,10474,10474,GO:0007267,GO:0051726,3.2442924722336484
2642,6888,6888,GO:0051414,GO:0006955,3.2442727817009107
2643,2974,2974,GO:0051726,GO:0051321,3.244011053691505
2644,8946,8946,GO:0022402,GO:0005516,3.2440087145969505
2645,13949,13949,GO:0030217,GO:0006956,3.2439413298546427
2646,3453,3453,GO:0031016,GO:0043161,3.2437585695546782
2647,11778,11778,GO:0009649,GO:0002456,3.2436880543540254
2648,15599,15599,GO:0009734,GO:0033355,3.2436671118736333
2649,16432,16432,GO:0006690,GO:0007596,3.2436620532086784
2650,17435,17435,GO:0070053,GO:0007265,3.243402624207578
2651,12341,12341,GO:0016236,GO:0006956,3.243034743034744
2652,11323,11323,GO:0007596,GO:0004722,3.242981841859551
2653,2381,2381,GO:0008292,GO:0043161,3.2418599918599917
2654,12409,12409,GO:0016236,GO:0031639,3.2418406971425555
2655,2440,2440,GO:0000278,GO:0070841,3.2413384296179517
2656,2714,2714,GO:0045222,GO:0046685,3.2411452214249783
2657,7205,7205,GO:0034205,GO:0043161,3.2409951159951165
2658,7489,7489,GO:0033355,GO:0070102,3.240480951152391
2659,7082,7082,GO:1900407,GO:0031575,3.2403477614003933
2660,14333,14333,GO:0009814,GO:0006749,3.2396018236354367
2661,4332,4332,GO:0019395,GO:0006098,3.239571540023716
2662,4323,4323,GO:0019395,GO:0016567,3.239421470342523
2663,4391,4391,GO:0019395,GO:0043161,3.2393197617655822
2664,3494,3494,GO:0051321,GO:0051098,3.2392700015655667
2665,17407,17407,GO:0006749,GO:0006119,3.2389862875451847
2666,2355,2355,GO:0008292,GO:0072574,3.2387948711175265
2667,2395,2395,GO:0008292,GO:0001867,3.238636363636364
2668,6132,6132,GO:1900452,GO:0005516,3.2384736350680625
2669,969,969,GO:0008588,GO:1902903,3.238263726543248
2670,17920,17920,GO:0042987,GO:0036333,3.2379531516528424
2671,31,31,GO:0007173,GO:1902903,3.2377314102605186
2672,10592,10592,GO:0005249,GO:0030157,3.237672801914288
2673,14067,14067,GO:0030217,GO:0006958,3.2369609406761115
2674,1762,1762,GO:0006956,GO:0045222,3.236714266126031
2675,1011,1011,GO:0008588,GO:0030163,3.2359909222856404
2676,1893,1893,GO:0019221,GO:0008292,3.2358937239613192
2677,3830,3830,GO:0070841,GO:0007267,3.2358008993070912
2678,9526,9526,GO:0009628,GO:0038146,3.235777863777089
2679,16611,16611,GO:0035559,GO:0006749,3.2355456346711664
2680,12430,12430,GO:0016236,GO:0005516,3.2353848421959874
2681,2524,2524,GO:0000278,GO:0070482,3.23524306629473
2682,6401,6401,GO:0019253,GO:0043161,3.235086555989917
2683,5030,5030,GO:0010628,GO:0005248,3.2348206489073363
2684,7998,7998,GO:0034696,GO:0016236,3.2346606482762086
2685,9528,9528,GO:0009628,GO:0019221,3.2338989323799696
2686,17650,17650,GO:0006958,GO:0007179,3.2338829720772724
2687,6196,6196,GO:0060086,GO:0019395,3.233842981637099
2688,14378,14378,GO:0000114,GO:0071470,3.2336716557731053
2689,6459,6459,GO:0008152,GO:0038160,3.2331216214690888
2690,10535,10535,GO:0007267,GO:0000302,3.2330810529339944
2691,9122,9122,GO:0006281,GO:0051098,3.232431648895602
2692,14571,14571,GO:0040020,GO:0004683,3.231641380635188
2693,8832,8832,GO:0008286,GO:0006690,3.230700077954082
2694,12474,12474,GO:0045087,GO:0038146,3.2302794835883075
2695,15030,15030,GO:0070482,GO:0051726,3.2299028585793286
2696,582,582,GO:0040014,GO:0060086,3.2297862603292464
2697,3009,3009,GO:0051726,GO:0005739,3.229759920162397
2698,553,553,GO:0040014,GO:0008292,3.229743066817369
2699,15867,15867,GO:0042752,GO:0033355,3.22938684387483
2700,9781,9781,GO:0005248,GO:0042987,3.2292025784672846
2701,5162,5162,GO:0042417,GO:0005513,3.2291991920474894
2702,908,908,GO:0030157,GO:0030217,3.2289955056982924
2703,7349,7349,GO:0006955,GO:0061684,3.2287764756252164
2704,13858,13858,GO:0043161,GO:0007623,3.228746691904587
2705,437,437,GO:0050829,GO:0016567,3.228420134823795
2706,11356,11356,GO:0007596,GO:0019058,3.2283429202227154
2707,9353,9353,GO:0006412,GO:0000114,3.2281746031746037
2708,6881,6881,GO:0051414,GO:0019253,3.228146517073853
2709,6444,6444,GO:0008152,GO:0038146,3.2279912327249747
2710,8473,8473,GO:0061621,GO:1902903,3.226866078768252
2711,4245,4245,GO:1902903,GO:0009736,3.226818212843058
2712,2805,2805,GO:0045222,GO:0030383,3.2266968325791847
2713,12785,12785,GO:0097210,GO:0033355,3.2260269367677834
2714,3018,3018,GO:0051726,GO:0005513,3.22583193094029
2715,12459,12459,GO:0016236,GO:0006958,3.2258297258297257
2716,17084,17084,GO:0060333,GO:0022402,3.225744766505636
2717,14450,14450,GO:0000114,GO:0070482,3.2252956738250864
2718,16030,16030,GO:0070102,GO:0007596,3.225129132190618
2719,14521,14521,GO:0040020,GO:0031915,3.225102770001959
2720,1846,1846,GO:0006956,GO:0030217,3.2247227173697763
2721,4047,4047,GO:0000165,GO:0038160,3.224510073669544
2722,4052,4052,GO:0000165,GO:0019395,3.22448093920072
2723,10462,10462,GO:0007267,GO:0051098,3.224069775540364
